"","trial_index","shelf_index","product_index","product","price","selected","scenario","latency","pre_discounted","id.session"
"4592",0,0,4,"smirnoff_usa",16.99,FALSE,"H6-fill_1",NA,NA,"5de26c79625af00010e7956b"
"4593",0,0,5,"smirnoff_usa_large",23.99,FALSE,"H6-fill_1",NA,NA,"5de26c79625af00010e7956b"
"4594",0,0,6,"yellow_tail_red",10.99,FALSE,"H6-fill_1",NA,16.99,"5de26c79625af00010e7956b"
"4595",0,0,7,"tanqueray_imported",25.99,TRUE,"H6-fill_1",10892,26.99,"5de26c79625af00010e7956b"
"4596",0,0,8,"malibu_imported",17.99,FALSE,"H6-fill_1",NA,NA,"5de26c79625af00010e7956b"
"4597",1,0,0,"bushmills_large",42.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4598",1,0,1,"saint_brendans",17.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4599",1,0,2,"kerrygold",21.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4600",1,0,3,"five_farms",34.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4601",1,0,4,"kahlua",23.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4602",1,0,5,"bushmills_small",26.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4603",1,0,6,"grand_marnier",30.99,TRUE,"H6-6",4385,NA,"5de26c79625af00010e7956b"
"4604",1,0,7,"carolans_small",17.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4605",1,0,8,"carolans_large",26.99,FALSE,"H6-6",NA,NA,"5de26c79625af00010e7956b"
"4606",1,0,9,"baileys_750ml_usa",20.99,FALSE,"H6-6",NA,29.99,"5de26c79625af00010e7956b"
"4607",2,0,0,"tanqueray_imported",25.99,FALSE,"H6-fill_6",NA,NA,"5de26c79625af00010e7956b"
"4608",2,0,1,"smirnoff_usa",16.99,FALSE,"H6-fill_6",NA,NA,"5de26c79625af00010e7956b"
"4609",2,0,2,"malibu_imported",17.99,FALSE,"H6-fill_6",NA,20.99,"5de26c79625af00010e7956b"
"4610",2,0,3,"malibu_imported_large",23.99,FALSE,"H6-fill_6",NA,NA,"5de26c79625af00010e7956b"
"4611",2,0,4,"tullamore_dew",30.99,FALSE,"H6-fill_6",NA,32.99,"5de26c79625af00010e7956b"
"4612",2,0,5,"smirnoff_usa_large",23.99,TRUE,"H6-fill_6",5170,NA,"5de26c79625af00010e7956b"
"4613",2,0,6,"yellow_tail_white",10.99,FALSE,"H6-fill_6",NA,NA,"5de26c79625af00010e7956b"
"4614",2,0,7,"rum_chata_us",24.99,FALSE,"H6-fill_6",NA,NA,"5de26c79625af00010e7956b"
"4615",2,0,8,"yellow_tail_red",10.99,FALSE,"H6-fill_6",NA,NA,"5de26c79625af00010e7956b"
"4616",3,0,0,"baileys_750ml_usa",25.99,FALSE,"H6-1",NA,29.99,"5de26c79625af00010e7956b"
"4617",3,0,1,"bushmills_large",42.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4618",3,0,2,"carolans_large",26.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4619",3,0,3,"kerrygold",21.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4620",3,0,4,"kahlua",23.99,TRUE,"H6-1",2865,NA,"5de26c79625af00010e7956b"
"4621",3,0,5,"saint_brendans",17.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4622",3,0,6,"five_farms",34.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4623",3,0,7,"carolans_small",17.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4624",3,0,8,"grand_marnier",30.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4625",3,0,9,"bushmills_small",26.99,FALSE,"H6-1",NA,NA,"5de26c79625af00010e7956b"
"4626",4,0,0,"smirnoff_usa_large",23.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4627",4,0,1,"smirnoff_usa",16.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4628",4,0,2,"tanqueray_imported",25.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4629",4,0,3,"tullamore_dew",30.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4630",4,0,4,"malibu_imported",17.99,FALSE,"H7-fill_3",NA,23.99,"5de26c79625af00010e7956b"
"4631",4,0,5,"yellow_tail_white",10.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4632",4,0,6,"yellow_tail_red",10.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4633",4,0,7,"rum_chata_us",24.99,TRUE,"H7-fill_3",2294,30.99,"5de26c79625af00010e7956b"
"4634",4,0,8,"malibu_imported_large",23.99,FALSE,"H7-fill_3",NA,NA,"5de26c79625af00010e7956b"
"4635",5,0,0,"yellow_tail_white",10.99,FALSE,"H6-fill_4",NA,NA,"5de26c79625af00010e7956b"
"4636",5,0,1,"rum_chata_us",24.99,FALSE,"H6-fill_4",NA,27.99,"5de26c79625af00010e7956b"
"4637",5,0,2,"malibu_imported",17.99,TRUE,"H6-fill_4",1195,NA,"5de26c79625af00010e7956b"
"4638",5,0,3,"malibu_imported_large",23.99,FALSE,"H6-fill_4",NA,NA,"5de26c79625af00010e7956b"
"4639",5,0,4,"tullamore_dew",30.99,FALSE,"H6-fill_4",NA,35.99,"5de26c79625af00010e7956b"
"4640",5,0,5,"yellow_tail_red",10.99,FALSE,"H6-fill_4",NA,NA,"5de26c79625af00010e7956b"
"4641",5,0,6,"smirnoff_usa",16.99,FALSE,"H6-fill_4",NA,NA,"5de26c79625af00010e7956b"
"4642",5,0,7,"smirnoff_usa_large",23.99,FALSE,"H6-fill_4",NA,NA,"5de26c79625af00010e7956b"
"4643",5,0,8,"tanqueray_imported",25.99,FALSE,"H6-fill_4",NA,NA,"5de26c79625af00010e7956b"
"4644",6,0,0,"carolans_large",26.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4645",6,0,1,"carolans_small",17.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4646",6,0,2,"kerrygold",21.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4647",6,0,3,"five_farms",34.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4648",6,0,4,"grand_marnier",30.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4649",6,0,5,"bushmills_large",42.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4650",6,0,6,"baileys_750ml_usa",27.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4651",6,0,7,"baileys_1750ml_usa",45.99,FALSE,"H7-3",NA,56.99,"5de26c79625af00010e7956b"
"4652",6,0,8,"bushmills_small",26.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4653",6,0,9,"kahlua",23.99,FALSE,"H7-3",NA,NA,"5de26c79625af00010e7956b"
"4654",6,0,10,"saint_brendans",17.99,TRUE,"H7-3",4852,NA,"5de26c79625af00010e7956b"
"4655",7,0,0,"rum_chata_us",24.99,TRUE,"H6-fill_2",2516,NA,"5de26c79625af00010e7956b"
"4656",7,0,1,"yellow_tail_white",10.99,FALSE,"H6-fill_2",NA,15.99,"5de26c79625af00010e7956b"
"4657",7,0,2,"yellow_tail_red",10.99,FALSE,"H6-fill_2",NA,NA,"5de26c79625af00010e7956b"
"4658",7,0,3,"tullamore_dew",30.99,FALSE,"H6-fill_2",NA,NA,"5de26c79625af00010e7956b"
"4659",7,0,4,"malibu_imported_large",23.99,FALSE,"H6-fill_2",NA,NA,"5de26c79625af00010e7956b"
"4660",7,0,5,"smirnoff_usa",16.99,FALSE,"H6-fill_2",NA,NA,"5de26c79625af00010e7956b"
"4661",7,0,6,"malibu_imported",17.99,FALSE,"H6-fill_2",NA,19.99,"5de26c79625af00010e7956b"
"4662",7,0,7,"smirnoff_usa_large",23.99,FALSE,"H6-fill_2",NA,NA,"5de26c79625af00010e7956b"
"4663",7,0,8,"tanqueray_imported",25.99,FALSE,"H6-fill_2",NA,30.99,"5de26c79625af00010e7956b"
"4664",8,0,0,"carolans_small",17.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4665",8,0,1,"kerrygold",21.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4666",8,0,2,"carolans_large",26.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4667",8,0,3,"bushmills_small",26.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4668",8,0,4,"saint_brendans",17.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4669",8,0,5,"baileys_750ml_usa",30.99,TRUE,"H5-1",2539,NA,"5de26c79625af00010e7956b"
"4670",8,0,6,"grand_marnier",30.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4671",8,0,7,"five_farms",34.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4672",8,0,8,"bushmills_large",42.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4673",8,0,9,"kahlua",23.99,FALSE,"H5-1",NA,NA,"5de26c79625af00010e7956b"
"4674",9,0,0,"bushmills_large",42.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4675",9,0,1,"baileys_750ml_usa",28.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4676",9,0,2,"carolans_large",26.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4677",9,0,3,"grand_marnier",30.99,TRUE,"H5-2",1087,NA,"5de26c79625af00010e7956b"
"4678",9,0,4,"saint_brendans",17.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4679",9,0,5,"kerrygold",21.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4680",9,0,6,"kahlua",23.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4681",9,0,7,"bushmills_small",26.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4682",9,0,8,"carolans_small",17.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"4683",9,0,9,"five_farms",34.99,FALSE,"H5-2",NA,NA,"5de26c79625af00010e7956b"
"5162",0,0,0,"malibu_imported_large",23.99,TRUE,"H5-fill_5",9715,NA,"5de27e2bd521a00010b49427"
"5163",0,0,1,"yellow_tail_red",10.99,FALSE,"H5-fill_5",NA,17.99,"5de27e2bd521a00010b49427"
"5164",0,0,2,"rum_chata_us",24.99,FALSE,"H5-fill_5",NA,26.99,"5de27e2bd521a00010b49427"
"5165",0,0,3,"smirnoff_usa",16.99,FALSE,"H5-fill_5",NA,17.99,"5de27e2bd521a00010b49427"
"5166",0,0,4,"tullamore_dew",30.99,FALSE,"H5-fill_5",NA,36.99,"5de27e2bd521a00010b49427"
"5167",0,0,5,"tanqueray_imported",25.99,FALSE,"H5-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5168",0,0,6,"yellow_tail_white",10.99,FALSE,"H5-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5169",0,0,7,"malibu_imported",17.99,FALSE,"H5-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5170",0,0,8,"smirnoff_usa_large",23.99,FALSE,"H5-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5171",1,0,0,"tanqueray_imported",25.99,FALSE,"H6-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5172",1,0,1,"malibu_imported_large",23.99,FALSE,"H6-fill_5",NA,29.99,"5de27e2bd521a00010b49427"
"5173",1,0,2,"yellow_tail_red",10.99,FALSE,"H6-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5174",1,0,3,"malibu_imported",17.99,TRUE,"H6-fill_5",5647,NA,"5de27e2bd521a00010b49427"
"5175",1,0,4,"tullamore_dew",30.99,FALSE,"H6-fill_5",NA,34.99,"5de27e2bd521a00010b49427"
"5176",1,0,5,"yellow_tail_white",10.99,FALSE,"H6-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5177",1,0,6,"smirnoff_usa_large",23.99,FALSE,"H6-fill_5",NA,28.99,"5de27e2bd521a00010b49427"
"5178",1,0,7,"rum_chata_us",24.99,FALSE,"H6-fill_5",NA,30.99,"5de27e2bd521a00010b49427"
"5179",1,0,8,"smirnoff_usa",16.99,FALSE,"H6-fill_5",NA,NA,"5de27e2bd521a00010b49427"
"5180",2,0,0,"grand_marnier",30.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5181",2,0,1,"carolans_small",17.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5182",2,0,2,"baileys_750ml_usa",22.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5183",2,0,3,"five_farms",34.99,TRUE,"H5-5",3118,NA,"5de27e2bd521a00010b49427"
"5184",2,0,4,"bushmills_large",42.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5185",2,0,5,"saint_brendans",17.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5186",2,0,6,"kerrygold",21.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5187",2,0,7,"bushmills_small",26.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5188",2,0,8,"carolans_large",26.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5189",2,0,9,"kahlua",23.99,FALSE,"H5-5",NA,NA,"5de27e2bd521a00010b49427"
"5190",3,0,0,"carolans_large",26.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5191",3,0,1,"kahlua",23.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5192",3,0,2,"kerrygold",21.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5193",3,0,3,"bushmills_small",26.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5194",3,0,4,"grand_marnier",30.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5195",3,0,5,"carolans_small",17.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5196",3,0,6,"saint_brendans",17.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5197",3,0,7,"baileys_750ml_usa",24.99,TRUE,"H6-2",5394,29.99,"5de27e2bd521a00010b49427"
"5198",3,0,8,"five_farms",34.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5199",3,0,9,"bushmills_large",42.99,FALSE,"H6-2",NA,NA,"5de27e2bd521a00010b49427"
"5200",4,0,0,"yellow_tail_white",10.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5201",4,0,1,"tullamore_dew",30.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5202",4,0,2,"malibu_imported",17.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5203",4,0,3,"tanqueray_imported",25.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5204",4,0,4,"yellow_tail_red",10.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5205",4,0,5,"smirnoff_usa_large",23.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5206",4,0,6,"malibu_imported_large",23.99,TRUE,"H7-fill_2",5349,NA,"5de27e2bd521a00010b49427"
"5207",4,0,7,"smirnoff_usa",16.99,FALSE,"H7-fill_2",NA,NA,"5de27e2bd521a00010b49427"
"5208",4,0,8,"rum_chata_us",24.99,FALSE,"H7-fill_2",NA,30.99,"5de27e2bd521a00010b49427"
"5209",5,0,0,"baileys_750ml_usa",27.99,FALSE,"H7-4",NA,NA,"5de27e2bd521a00010b49427"
"5210",5,0,1,"carolans_large",26.99,FALSE,"H7-4",NA,NA,"5de27e2bd521a00010b49427"
"5211",5,0,2,"kahlua",23.99,FALSE,"H7-4",NA,NA,"5de27e2bd521a00010b49427"
